"","TSS_max","TSS_mean","TSS_min","TSS_stdDev","area_km2","band_count","time_finish","time_start","water_period","year","precipitation","u_wind","v_wind","watershed","anthropogenic_km2","mean_discharge","natural_km2"
"114",230.104873657227,21.0841316351558,7.9023232460022,16.8401431487326,1435.67356948233,6,"2017-06-08","2017-03-16","HW",2017,613.585007882552,-1.93942914141327,-0.317085319890094,"Local Watershed",219.27917040311,164946.187869159,1521.07213143622
"115",219.57666015625,20.3976438489235,7.91303396224976,9.01918360809869,1484.83174346472,6,"2017-08-23","2017-06-08","F",2017,197.220148676372,-2.11303043620495,-0.389383394308402,"Local Watershed",219.27917040311,183720.570752688,1521.07213143622
"116",230.861862182617,116.494288161326,10.8287181854248,74.3086668992451,925.755635231995,6,"2017-11-30","2017-08-23","LW",2017,100.015698408443,-2.17965990709635,0.129124563670828,"Local Watershed",219.27917040311,154222.233345794,1521.07213143622
"117",233.909118652344,69.073570875704,8.19818878173828,45.1132211613043,1034.22980708111,6,"2018-04-01","2017-11-30","R",2017,936.897851773699,-1.68845629765634,-0.523421397515107,"Local Watershed",219.27917040311,183720.570752688,1521.07213143622
"118",215.763610839844,21.4899967879874,7.89012956619263,12.9908095179971,1405.97760585655,6,"2018-07-09","2018-04-01","HW",2018,886.85996475656,-1.71662896751912,-0.457723985130085,"Local Watershed",221.829328410376,103431.77143,1548.69285717875
"119",216.39973449707,18.7033757214848,7.87218570709229,8.42667557057888,1410.75554610792,6,"2018-09-23","2018-07-09","F",2018,198.14082226085,-2.1705254502768,-0.225542333168968,"Local Watershed",221.829328410376,197713.982903226,1548.69285717875
"120",231.639038085938,153.893525939671,10.8287181854248,67.448085304324,825.515596555666,6,"2018-12-24","2018-09-23","LW",2018,355.981564764369,-2.20064906044687,-0.174731777078968,"Local Watershed",221.829328410376,195011.916236559,1548.69285717875
"121",231.576080322266,50.5365093420202,8.17149257659912,23.5149040569905,1247.32473439562,6,"2019-04-09","2018-12-24","R",2018,998.416508144056,-2.10281715344833,-0.538820801584493,"Local Watershed",221.829328410376,186162.615607477,1548.69285717875
"122",220.105041503906,18.8461447729639,7.87131690979004,12.7295906201236,1399.77038809195,6,"2019-07-09","2019-04-09","HW",2019,669.469606760058,-2.2215839796701,-0.253068810839112,"Local Watershed",214.503149251728,229704.0398,1514.69656324641
"123",220.70783996582,18.1868290497746,7.9329686164856,8.62517755109496,1471.4185641036,6,"2019-09-23","2019-07-09","F",2019,80.0823415501732,-2.23502909356082,-0.270787210045222,"Local Watershed",214.503149251728,164946.187869159,1514.69656324641
"124",234.160919189453,84.635909707833,9.53299236297607,51.145076982307,951.693158709902,6,"2019-12-24","2019-09-23","LW",2019,397.417101206307,-1.57919221614612,0.123943409822538,"Local Watershed",214.503149251728,154222.233345794,1514.69656324641
"125",229.115036010742,44.4127562664043,7.9329686164856,16.8876890007899,1322.43362912787,6,"2020-04-08","2019-12-24","R",2019,933.026617406254,-1.60054079162605,-0.54130983485139,"Local Watershed",214.503149251728,183720.570752688,1514.69656324641
"126",230.762283325195,17.9423669445575,7.9297456741333,10.8083032928671,1388.90734792622,6,"2020-07-09","2020-04-08","HW",2020,808.084918586729,-1.84129003379896,-0.138879815600343,"Local Watershed",202.905643916541,195011.916236559,1559.94124898598
"127",216.538589477539,19.2529821430735,7.87131690979004,8.31043875129607,1386.73188634108,6,"2020-09-23","2020-07-09","F",2020,104.305752992978,-2.09693195279599,-0.230809500824068,"Local Watershed",202.905643916541,164946.187869159,1559.94124898598
"128",234.134750366211,156.806799266804,8.76227474212646,65.3448846108611,870.923010191984,6,"2020-12-16","2020-09-23","LW",2020,300.100456953924,-1.81702592966006,-0.178089909423777,"Local Watershed",202.905643916541,164946.187869159,1559.94124898598
"129",233.831878662109,59.256333436656,8.58413314819336,37.8809157963991,1062.23121649422,6,"2021-03-16","2020-12-16","R",2020,992.899451899809,-1.52910577019049,-0.511425927395585,"Local Watershed",202.905643916541,197713.982903226,1559.94124898598
"130",222.354904174805,20.4798284675741,7.88765478134155,16.353005037037,1476.5825418075,6,"2021-06-16","2021-03-16","HW",2021,615.440084649828,-1.57525549752878,-0.268410955359944,"Local Watershed",196.595229391959,197713.982903226,1521.15245357392
"131",215.603591918945,18.7372718085593,7.87131690979004,8.01666246763737,1540.69921035796,6,"2021-09-16","2021-06-16","F",2021,282.994351677837,-1.50890911094126,-0.355542873388887,"Local Watershed",196.595229391959,225755.56483871,1521.15245357392
"132",233.2685546875,86.126608245818,8.10965251922607,52.2862017105925,1067.84671280555,6,"2021-12-16","2021-09-16","LW",2021,453.29520122063,-1.35697191170408,-0.176001247791668,"Local Watershed",196.595229391959,229704.0398,1521.15245357392
"133",229.909561157227,54.608522592417,8.82390117645264,23.8756052109576,1266.37167864582,6,"2022-03-16","2021-12-16","R",2021,1039.06017813721,-1.41697291510468,-0.535146636417414,"Local Watershed",196.595229391959,183720.570752688,1521.15245357392
"134",215.439147949219,22.2903662824731,7.89065742492676,15.9263025819267,1546.8258473515,6,"2022-06-16","2022-03-16","HW",2022,942.851478683669,-1.49683158596102,-0.251647006285753,"Local Watershed",195.541853144668,231944.084716981,1451.59809812816
"135",215.136505126953,17.0005949664543,7.91269302368164,6.8776470746317,1538.34286134694,6,"2022-09-16","2022-06-16","F",2022,202.007016888065,-2.17905876983859,-0.408479645602626,"Local Watershed",195.541853144668,220799.007956989,1451.59809812816
"136",234.849731445312,119.854488317936,8.38285827636719,72.7048616336698,842.950533126796,6,"2022-12-16","2022-09-16","LW",2022,216.017039918186,-1.3839152252718,-0.182300885044605,"Local Watershed",195.541853144668,211249.61688172,1451.59809812816
"137",233.824493408203,49.2536550788211,7.89422130584717,26.2933694642214,1176.80047054095,6,"2023-03-16","2022-12-16","R",2022,927.053959348935,-1.61128124876771,-0.482169030832885,"Local Watershed",195.541853144668,231944.084716981,1451.59809812816
"138",215.889556884766,22.0390378254933,7.86378049850464,12.9345264383688,1381.98010430633,6,"2023-06-16","2023-03-16","HW",2023,643.173803550236,-1.89591511070987,-0.159293932501379,"Local Watershed",199.570460441113,152476.316514019,1626.90656704912
"139",215.531280517578,24.6241245330929,7.91269302368164,8.84538923253411,1398.10116203391,6,"2023-09-16","2023-06-16","F",2023,64.5931832219655,-2.61597478061588,-0.141383045484385,"Local Watershed",199.570460441113,192864.37516129,1626.90656704912
"140",233.402770996094,187.414403385724,8.68901634216309,56.5310142878117,629.215555617745,6,"2023-12-16","2023-09-16","LW",2023,164.973592682699,-2.62776079320026,0.14045624654719,"Local Watershed",199.570460441113,154128.397345794,1626.90656704912
"141",234.741119384766,63.8394455890193,8.0036039352417,64.3462382017375,502.093481103154,6,"2024-03-16","2023-12-16","R",2023,734.902215088774,-2.20543929564908,-0.211177526656434,"Local Watershed",199.570460441113,83465.56137,1626.90656704912
"142",230.600555419922,36.9145571585497,7.93763446807861,18.7539837806278,1201.46553371448,6,"2024-06-08","2024-03-16","HW",2024,1053.82924317611,-1.91880902073403,-0.350334593743104,"Local Watershed",224.678150866091,211205.815584416,1674.64848965291
"143",220.766983032227,33.6585937297359,7.9329686164856,12.7951851795926,1310.04055229774,6,"2024-08-23","2024-06-08","F",2024,104.67731675438,-2.37373799103187,-0.348759692814435,"Local Watershed",224.678150866091,105842.16502,1674.64848965291
"144",234.002212524414,178.7872462154,8.71109008789062,63.9644130681655,561.882527723723,6,"2024-11-23","2024-08-23","LW",2024,95.1682957612141,-2.49675383245178,-0.0123549296549693,"Local Watershed",224.678150866091,193947.482688172,1674.64848965291
"145",235.141967773438,126.397185644801,7.94725656509399,86.0576527527136,368.463270973846,6,"2025-03-09","2024-11-23","R",2024,1205.65360542906,-1.68387303623006,-0.251720032747507,"Local Watershed",224.678150866091,124708.110242991,1674.64848965291
"146",215.393142700195,21.7001207204687,7.87131690979004,13.7777583726206,1303.14113325158,6,"2025-06-09","2025-03-09","HW",2025,837.943683809517,-2.22731523938747,-0.343641738188302,"Local Watershed",231.726343901981,223941.292150538,1567.03795147854
"147",215.301116943359,20.1441701314801,7.92057180404663,11.2394607439268,1433.66332698432,6,"2025-09-09","2025-06-09","F",2025,268.558519581186,-2.35634279109291,-0.204406606950185,"Local Watershed",231.726343901981,231944.084716981,1658.01015915781
"148",231.284851074219,58.6694815791722,8.2548828125,27.9164710216207,1112.83169881042,6,"2025-12-09","2025-09-09","LW",2025,218.504847442873,-2.07549337299061,0.143591333804066,"Local Watershed",231.726343901981,170633.402377049,1567.03795147854
